restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,listing_date,days_listed,distance_from_city_center_km,opening_time,closing_time,days_operational,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified
REST001523,Restaurant_1523,Hyderabad,Hyderabad_Locality_7,Casual Dining,Mediterranean,11-02-2019,2650,13.9,07:00,22:00,3345,Zomato Better,Private Room; Alcohol; Family Friendly; Takeaway; Smoking Area; Live Music; WiFi; Bar,8,TRUE,TRUE,TRUE
REST001524,Restaurant_1524,Hyderabad,Hyderabad_Locality_10,Cloud Kitchen,Mediterranean,05-02-2023,1195,8,12:00,22:00,1016,Swiggy Better,Private Room; Dessert Bar; Family Friendly; Dine-in; AC; WiFi; Live Music; Rooftop,8,FALSE,TRUE,FALSE
REST001525,Restaurant_1525,Hyderabad,Hyderabad_Locality_11,Cloud Kitchen,Vietnamese; Lebanese,09-08-2022,1375,11.3,08:00,22:00,3394,Swiggy Better,Smoking Area; Dessert Bar; Rooftop; Dine-in; Takeaway,5,FALSE,FALSE,FALSE
REST001526,Restaurant_1526,Hyderabad,Hyderabad_Locality_1,Cloud Kitchen,Bakery; Thai,04-03-2024,802,8.4,10:00,23:00,767,Swiggy Better,Parking; Private Room; Smoking Area,3,TRUE,TRUE,FALSE
REST001527,Restaurant_1527,Hyderabad,Hyderabad_Locality_3,Casual Dining,Desserts,22-02-2025,447,12.1,11:00,23:00,2294,Swiggy Better,Alcohol; Dine-in; Parking,3,TRUE,FALSE,TRUE
REST001528,Restaurant_1528,Hyderabad,Hyderabad_Locality_2,Fine Dine,North Indian,16-04-2024,759,14.7,09:00,22:00,3040,Zomato Better,Live Music; Alcohol; Family Friendly; Vegan Options; Smoking Area; Dine-in,6,TRUE,FALSE,TRUE
REST001529,Restaurant_1529,Hyderabad,Hyderabad_Locality_2,Food Truck,South Indian,13-05-2022,1463,5.8,10:00,22:00,843,Zomato Better,AC; Vegan Options; WiFi; Live Music; Smoking Area; Rooftop,6,TRUE,FALSE,TRUE
REST001530,Restaurant_1530,Hyderabad,Hyderabad_Locality_11,Fine Dine,Biryani,12-07-2017,3229,10.5,09:00,23:00,2471,Swiggy Better,Alcohol; Family Friendly; Vegan Options,3,FALSE,FALSE,TRUE
REST001531,Restaurant_1531,Hyderabad,Hyderabad_Locality_7,Casual Dining,Biryani; Continental,07-08-2017,3203,0.6,08:00,22:00,667,Swiggy Better,WiFi; Dine-in; Private Room,3,FALSE,TRUE,FALSE
REST001532,Restaurant_1532,Hyderabad,Hyderabad_Locality_15,Cloud Kitchen,Mexican,21-05-2016,3646,1.1,12:00,22:00,2076,Zomato Better,Live Music; Alcohol; Dine-in; Private Room; Bar; Outdoor Seating,6,TRUE,TRUE,TRUE
REST001533,Restaurant_1533,Hyderabad,Hyderabad_Locality_20,Food Truck,Street Food,07-03-2020,2260,12.1,11:00,22:00,2408,Zomato Better,Private Room; Live Music; AC; Family Friendly; Alcohol; Outdoor Seating,6,TRUE,FALSE,FALSE
REST001534,Restaurant_1534,Hyderabad,Hyderabad_Locality_13,Fine Dine,North Indian,27-10-2018,2757,12.9,12:00,22:00,2095,Swiggy Better,Rooftop; Takeaway; Dessert Bar; Family Friendly; Vegan Options; Outdoor Seating; Smoking Area,7,FALSE,TRUE,FALSE
REST001535,Restaurant_1535,Hyderabad,Hyderabad_Locality_4,Food Truck,Street Food,12-01-2018,3045,1.1,11:00,22:00,285,Zomato Better,Live Music; WiFi; AC; Parking,4,FALSE,FALSE,TRUE
REST001536,Restaurant_1536,Hyderabad,Hyderabad_Locality_7,Cloud Kitchen,South Indian,16-05-2018,2921,1.5,12:00,22:00,2095,Zomato Better,Family Friendly; Bar; Alcohol; Dine-in; Live Music; Smoking Area; Rooftop,7,TRUE,FALSE,TRUE
REST001537,Restaurant_1537,Hyderabad,Hyderabad_Locality_17,Cloud Kitchen,Italian,12-07-2023,1038,8.1,09:00,22:00,124,Zomato Better,Dessert Bar; Parking; AC; Outdoor Seating; WiFi; Family Friendly,6,FALSE,FALSE,TRUE
REST001538,Restaurant_1538,Hyderabad,Hyderabad_Locality_15,Fine Dine,Multi-Cuisine; Fast Food,27-12-2022,1235,3.8,07:00,23:00,3336,Zomato Better,Rooftop; Takeaway; Parking,3,FALSE,FALSE,FALSE
REST001539,Restaurant_1539,Hyderabad,Hyderabad_Locality_20,Cloud Kitchen,Continental,20-05-2019,2552,10.6,12:00,23:00,2123,Swiggy Better,Outdoor Seating; Vegan Options; Private Room; Dine-in; Family Friendly; Smoking Area; Rooftop,7,FALSE,FALSE,FALSE
REST001540,Restaurant_1540,Hyderabad,Hyderabad_Locality_11,Fine Dine,Mexican; Italian,12-03-2024,794,14.8,07:00,22:00,1094,Zomato Better,Outdoor Seating; Parking; Dessert Bar; WiFi,4,FALSE,FALSE,FALSE
REST001541,Restaurant_1541,Hyderabad,Hyderabad_Locality_12,Cloud Kitchen,Chinese,11-09-2016,3533,6.3,09:00,22:00,2066,Zomato Better,Dine-in; Smoking Area; Bar; Takeaway; Outdoor Seating; AC,6,FALSE,FALSE,FALSE
REST001542,Restaurant_1542,Hyderabad,Hyderabad_Locality_14,Cafe,South Indian,29-10-2024,563,1.6,07:00,22:00,2507,Swiggy Better,Takeaway; Family Friendly; Alcohol,3,FALSE,FALSE,FALSE
REST001543,Restaurant_1543,Hyderabad,Hyderabad_Locality_6,Cafe,Seafood; Lebanese,10-10-2025,217,12.2,12:00,23:00,47,Zomato Better,AC; Smoking Area; Parking,3,FALSE,TRUE,FALSE
REST001544,Restaurant_1544,Hyderabad,Hyderabad_Locality_13,Fine Dine,Lebanese,18-09-2024,604,11.4,07:00,23:00,299,Swiggy Better,Live Music; WiFi; Vegan Options; Dessert Bar; Private Room,5,FALSE,FALSE,FALSE
REST001545,Restaurant_1545,Hyderabad,Hyderabad_Locality_11,Cafe,Biryani; South Indian,15-05-2023,1096,14.6,10:00,23:00,1195,Swiggy Better,Family Friendly; Parking; Private Room; Vegan Options; Dessert Bar; Alcohol; Smoking Area; Rooftop,8,TRUE,TRUE,TRUE
REST001546,Restaurant_1546,Hyderabad,Hyderabad_Locality_17,Cafe,Pan-Asian; Fast Food,25-05-2020,2181,11.2,08:00,22:00,3472,Swiggy Better,WiFi; Smoking Area; Dessert Bar; Private Room; Live Music; Rooftop; Outdoor Seating; Bar,8,FALSE,FALSE,FALSE
REST001547,Restaurant_1547,Hyderabad,Hyderabad_Locality_10,Cloud Kitchen,Lebanese; South Indian,08-01-2020,2319,15,10:00,22:00,1965,Zomato Better,Rooftop; Dine-in; AC; Family Friendly; Dessert Bar; Takeaway; Private Room,7,TRUE,FALSE,FALSE
REST001548,Restaurant_1548,Hyderabad,Hyderabad_Locality_19,QSR (Quick Service),Fast Food; Fast Food,08-09-2017,3171,8.8,10:00,23:00,300,Zomato Better,Vegan Options; Takeaway; Dine-in; Parking; Dessert Bar; Bar; Family Friendly,7,TRUE,FALSE,FALSE
REST001549,Restaurant_1549,Hyderabad,Hyderabad_Locality_13,Casual Dining,Desserts; Pan-Asian,05-09-2016,3539,5.6,12:00,22:00,509,Swiggy Better,Live Music; Vegan Options; Parking; Private Room; Dessert Bar; WiFi; Smoking Area; Rooftop,8,FALSE,FALSE,FALSE
REST001550,Restaurant_1550,Hyderabad,Hyderabad_Locality_4,Food Truck,North Indian; Bakery,16-02-2019,2645,2.8,07:00,22:00,699,Swiggy Better,Family Friendly; Dine-in; Smoking Area; Private Room; Parking; Bar; Rooftop; Vegan Options,8,FALSE,TRUE,FALSE
REST001551,Restaurant_1551,Hyderabad,Hyderabad_Locality_15,Casual Dining,Mediterranean; Fast Food,30-11-2016,3453,6.4,12:00,22:00,1075,Swiggy Better,Smoking Area; Alcohol; Family Friendly; Rooftop; Dessert Bar; Parking; Outdoor Seating,7,TRUE,FALSE,TRUE
REST001552,Restaurant_1552,Hyderabad,Hyderabad_Locality_10,Cloud Kitchen,Korean; Thai,13-04-2021,1858,5.7,07:00,22:00,1126,Swiggy Better,Vegan Options; Bar; Smoking Area; Parking; Outdoor Seating,5,FALSE,FALSE,FALSE
REST001553,Restaurant_1553,Hyderabad,Hyderabad_Locality_7,Fine Dine,Pan-Asian; Cafe,22-06-2017,3249,14.4,12:00,23:00,319,Zomato Better,AC; Parking; Dessert Bar; Dine-in; Outdoor Seating; Takeaway,6,TRUE,TRUE,TRUE
REST001554,Restaurant_1554,Hyderabad,Hyderabad_Locality_10,Casual Dining,Multi-Cuisine,05-12-2016,3448,10.1,11:00,23:00,3188,Swiggy Better,Live Music; Takeaway; Vegan Options; Bar; Dine-in; Parking,6,TRUE,FALSE,FALSE
REST001555,Restaurant_1555,Hyderabad,Hyderabad_Locality_18,Food Truck,Bakery,30-03-2020,2237,7.3,12:00,22:00,2387,Swiggy Better,Bar; Parking; Outdoor Seating,3,FALSE,TRUE,FALSE
REST001556,Restaurant_1556,Hyderabad,Hyderabad_Locality_11,Casual Dining,Biryani,08-09-2017,3171,7,12:00,22:00,819,Zomato Better,AC; Outdoor Seating; Dessert Bar; WiFi; Rooftop; Live Music; Alcohol; Bar,8,TRUE,TRUE,FALSE
REST001557,Restaurant_1557,Hyderabad,Hyderabad_Locality_12,Cloud Kitchen,Biryani,28-01-2026,107,7,12:00,23:00,966,Swiggy Better,Dessert Bar; Alcohol; AC,3,FALSE,TRUE,FALSE
REST001558,Restaurant_1558,Hyderabad,Hyderabad_Locality_9,QSR (Quick Service),Korean,14-06-2022,1431,12.5,10:00,23:00,1558,Zomato Better,Dine-in; Rooftop; Takeaway; Smoking Area; Outdoor Seating,5,FALSE,FALSE,FALSE
REST001559,Restaurant_1559,Hyderabad,Hyderabad_Locality_14,Cloud Kitchen,Seafood,22-07-2023,1028,12.7,10:00,23:00,3495,Swiggy Better,Rooftop; Smoking Area; Private Room,3,TRUE,TRUE,TRUE
REST001560,Restaurant_1560,Hyderabad,Hyderabad_Locality_6,Food Truck,Seafood; Mexican,13-08-2024,640,2.2,10:00,22:00,2909,Swiggy Better,Alcohol; Vegan Options; Dine-in; Family Friendly,4,TRUE,FALSE,TRUE
REST001561,Restaurant_1561,Hyderabad,Hyderabad_Locality_4,Fine Dine,Korean; Mediterranean,18-06-2019,2523,5.6,10:00,22:00,260,Swiggy Better,Takeaway; Family Friendly; Dessert Bar,3,FALSE,FALSE,FALSE
REST001562,Restaurant_1562,Hyderabad,Hyderabad_Locality_19,Cafe,Bakery,21-04-2018,2946,14.7,10:00,22:00,1719,Zomato Better,Alcohol; Dessert Bar; Rooftop,3,FALSE,FALSE,FALSE
REST001563,Restaurant_1563,Hyderabad,Hyderabad_Locality_17,Cloud Kitchen,Korean,27-05-2023,1084,2.7,08:00,23:00,3215,Zomato Better,Vegan Options; Bar; Family Friendly,3,TRUE,FALSE,FALSE
REST001564,Restaurant_1564,Hyderabad,Hyderabad_Locality_4,QSR (Quick Service),Korean; North Indian,01-04-2021,1870,12.3,08:00,23:00,826,Zomato Better,Rooftop; Private Room; AC; WiFi; Vegan Options,5,TRUE,TRUE,TRUE
REST001565,Restaurant_1565,Hyderabad,Hyderabad_Locality_9,Cloud Kitchen,Mughlai,29-12-2025,137,10.2,12:00,22:00,716,Swiggy Better,Takeaway; Alcohol; Bar; Smoking Area; Live Music,5,FALSE,TRUE,FALSE
REST001566,Restaurant_1566,Hyderabad,Hyderabad_Locality_14,Cloud Kitchen,Vietnamese,08-02-2019,2653,11.1,11:00,23:00,1182,Swiggy Better,Dessert Bar; Outdoor Seating; AC; Alcohol; Vegan Options; Dine-in; Smoking Area,7,FALSE,TRUE,FALSE
REST001567,Restaurant_1567,Hyderabad,Hyderabad_Locality_10,Food Truck,Chinese; Seafood,06-06-2023,1074,13,12:00,23:00,1786,Swiggy Better,Dine-in; Parking; Bar; Alcohol; Private Room; Rooftop; Outdoor Seating,7,FALSE,TRUE,FALSE
REST001568,Restaurant_1568,Hyderabad,Hyderabad_Locality_11,Cloud Kitchen,Biryani,30-04-2023,1111,10.7,09:00,22:00,753,Swiggy Better,Dessert Bar; WiFi; Vegan Options; Private Room,4,FALSE,FALSE,TRUE
REST001569,Restaurant_1569,Hyderabad,Hyderabad_Locality_12,Food Truck,Desserts,02-10-2016,3512,13,08:00,23:00,897,Swiggy Better,Smoking Area; Rooftop; Family Friendly; Bar; Private Room; Dine-in,6,FALSE,FALSE,TRUE
REST001570,Restaurant_1570,Hyderabad,Hyderabad_Locality_20,Cloud Kitchen,Thai,22-04-2019,2580,10.1,12:00,23:00,1506,Zomato Better,Vegan Options; WiFi; Rooftop; Takeaway; Dessert Bar; Parking,6,TRUE,TRUE,FALSE
REST001571,Restaurant_1571,Hyderabad,Hyderabad_Locality_7,QSR (Quick Service),Cafe,30-05-2017,3272,7.3,11:00,22:00,87,Swiggy Better,Bar; Live Music; Vegan Options,3,FALSE,FALSE,FALSE
REST001572,Restaurant_1572,Hyderabad,Hyderabad_Locality_1,QSR (Quick Service),Mexican,24-07-2016,3582,7.6,09:00,22:00,942,Swiggy Better,Alcohol; Outdoor Seating; Smoking Area; AC; Private Room; Parking; Vegan Options; Family Friendly,8,TRUE,TRUE,FALSE
REST001573,Restaurant_1573,Hyderabad,Hyderabad_Locality_12,Fine Dine,Mexican; Fast Food,27-02-2019,2634,13.1,12:00,22:00,1926,Zomato Better,Family Friendly; Parking; Dine-in; Takeaway; Bar; Private Room,6,TRUE,TRUE,FALSE
REST001574,Restaurant_1574,Hyderabad,Hyderabad_Locality_10,Cafe,North Indian; Bakery,12-08-2020,2102,11.6,09:00,23:00,3427,Zomato Better,Alcohol; Dine-in; Rooftop,3,FALSE,TRUE,TRUE
REST001575,Restaurant_1575,Hyderabad,Hyderabad_Locality_3,Food Truck,Korean,23-05-2024,722,12.1,08:00,22:00,2915,Swiggy Better,Parking; Takeaway; Outdoor Seating; Dessert Bar; Smoking Area,5,FALSE,TRUE,TRUE
REST001576,Restaurant_1576,Hyderabad,Hyderabad_Locality_7,Fine Dine,Japanese; Biryani,23-06-2022,1422,11.9,10:00,23:00,3190,Swiggy Better,Smoking Area; Bar; AC,3,TRUE,FALSE,TRUE
REST001577,Restaurant_1577,Hyderabad,Hyderabad_Locality_7,Fine Dine,Mediterranean; Thai,24-01-2022,1572,8,11:00,22:00,652,Swiggy Better,AC; Dessert Bar; Live Music; Private Room,4,TRUE,FALSE,FALSE
REST001578,Restaurant_1578,Hyderabad,Hyderabad_Locality_11,Cafe,Lebanese; Fast Food,04-03-2025,437,9.6,11:00,23:00,2842,Zomato Better,Smoking Area; AC; Rooftop; Dine-in; Alcohol; Takeaway; Vegan Options,7,TRUE,FALSE,FALSE
REST001579,Restaurant_1579,Hyderabad,Hyderabad_Locality_13,Food Truck,Fast Food; Bakery,18-09-2016,3526,0.9,10:00,22:00,3224,Zomato Better,AC; Private Room; Rooftop; Bar,4,FALSE,FALSE,FALSE
REST001580,Restaurant_1580,Hyderabad,Hyderabad_Locality_3,Casual Dining,Japanese; Cafe,27-02-2023,1173,10.9,12:00,22:00,340,Swiggy Better,Rooftop; WiFi; Outdoor Seating; Takeaway; Alcohol; Bar; Dessert Bar; Dine-in,8,TRUE,FALSE,FALSE
REST001581,Restaurant_1581,Hyderabad,Hyderabad_Locality_8,Casual Dining,Vietnamese,01-07-2016,3605,2,10:00,23:00,683,Swiggy Better,Outdoor Seating; Bar; Live Music; Smoking Area; Family Friendly,5,FALSE,TRUE,TRUE
REST001582,Restaurant_1582,Hyderabad,Hyderabad_Locality_1,Food Truck,Mughlai; Fast Food,26-07-2025,293,6.5,09:00,22:00,129,Zomato Better,Family Friendly; Vegan Options; Dessert Bar,3,TRUE,FALSE,TRUE
REST001583,Restaurant_1583,Hyderabad,Hyderabad_Locality_7,Cloud Kitchen,Lebanese,25-09-2020,2058,8.4,07:00,22:00,103,Swiggy Better,Vegan Options; AC; Takeaway; Bar; Live Music; Private Room,6,TRUE,FALSE,TRUE
REST001584,Restaurant_1584,Hyderabad,Hyderabad_Locality_10,Cloud Kitchen,Fast Food,05-11-2020,2017,5.8,12:00,22:00,2881,Zomato Better,Takeaway; Dine-in; WiFi; Vegan Options; Rooftop,5,FALSE,TRUE,TRUE
REST001585,Restaurant_1585,Hyderabad,Hyderabad_Locality_4,Fine Dine,Pan-Asian; Mughlai,16-11-2018,2737,3.5,08:00,22:00,2723,Zomato Better,AC; Smoking Area; Parking; Live Music; Bar; Vegan Options; Dine-in; Dessert Bar,8,FALSE,TRUE,FALSE
REST001586,Restaurant_1586,Hyderabad,Hyderabad_Locality_20,Cloud Kitchen,Desserts,22-12-2016,3431,2,11:00,22:00,1341,Swiggy Better,Dessert Bar; Takeaway; WiFi; AC,4,FALSE,TRUE,TRUE
REST001587,Restaurant_1587,Hyderabad,Hyderabad_Locality_12,Casual Dining,Korean,11-12-2017,3077,13.1,11:00,23:00,1507,Zomato Better,Parking; Takeaway; Vegan Options; Alcohol; Bar; Rooftop,6,TRUE,FALSE,TRUE
REST001588,Restaurant_1588,Hyderabad,Hyderabad_Locality_2,Food Truck,Italian; Pan-Asian,05-03-2026,71,7.1,07:00,22:00,1437,Zomato Better,WiFi; Live Music; Bar; Vegan Options; Dessert Bar; AC; Parking; Rooftop,8,FALSE,TRUE,TRUE
REST001589,Restaurant_1589,Hyderabad,Hyderabad_Locality_16,Fine Dine,Desserts; Japanese,22-04-2022,1484,1.7,08:00,23:00,152,Swiggy Better,Smoking Area; Vegan Options; Family Friendly; WiFi; Parking; Live Music; Takeaway; Bar,8,FALSE,FALSE,TRUE
REST001590,Restaurant_1590,Hyderabad,Hyderabad_Locality_20,Food Truck,South Indian,30-04-2018,2937,13.5,12:00,23:00,1777,Zomato Better,Dine-in; Vegan Options; Alcohol; Outdoor Seating; WiFi; Parking; Smoking Area,7,TRUE,FALSE,FALSE
REST001591,Restaurant_1591,Hyderabad,Hyderabad_Locality_5,Cafe,Seafood,30-10-2019,2389,12.6,07:00,23:00,1743,Zomato Better,Bar; Takeaway; Family Friendly; AC; Outdoor Seating,5,TRUE,TRUE,FALSE
REST001592,Restaurant_1592,Hyderabad,Hyderabad_Locality_9,QSR (Quick Service),Chinese,03-10-2024,589,10.3,10:00,22:00,424,Swiggy Better,Smoking Area; Takeaway; Dine-in; Alcohol; Outdoor Seating; Vegan Options; AC; Parking,8,FALSE,TRUE,TRUE
REST001593,Restaurant_1593,Hyderabad,Hyderabad_Locality_14,Cloud Kitchen,Seafood,12-01-2021,1949,12.6,10:00,23:00,1994,Zomato Better,Rooftop; Private Room; Vegan Options; Smoking Area,4,TRUE,FALSE,TRUE
REST001594,Restaurant_1594,Hyderabad,Hyderabad_Locality_14,Food Truck,Korean; Thai,16-03-2024,790,2.2,11:00,23:00,620,Zomato Better,Alcohol; Rooftop; AC; Parking; Vegan Options; Takeaway; Smoking Area; Dessert Bar,8,TRUE,FALSE,TRUE
REST001595,Restaurant_1595,Hyderabad,Hyderabad_Locality_7,Food Truck,South Indian; Mughlai,09-08-2022,1375,0.7,10:00,22:00,1803,Swiggy Better,Vegan Options; Outdoor Seating; Bar; Rooftop; Takeaway; Smoking Area,6,TRUE,TRUE,TRUE
REST001596,Restaurant_1596,Hyderabad,Hyderabad_Locality_2,Cloud Kitchen,Italian,07-12-2017,3081,9.2,09:00,23:00,2016,Zomato Better,Alcohol; Dessert Bar; WiFi; Live Music,4,TRUE,FALSE,FALSE
REST001597,Restaurant_1597,Hyderabad,Hyderabad_Locality_11,Cloud Kitchen,Multi-Cuisine,17-08-2018,2828,9.2,11:00,22:00,1921,Zomato Better,Private Room; Dessert Bar; Vegan Options; Takeaway; Rooftop; Dine-in; Parking; AC,8,FALSE,FALSE,TRUE
REST001598,Restaurant_1598,Hyderabad,Hyderabad_Locality_7,QSR (Quick Service),Chinese; Seafood,19-11-2017,3099,0.8,10:00,22:00,1866,Zomato Better,Takeaway; Family Friendly; Rooftop; Dine-in; Outdoor Seating; WiFi; Dessert Bar,7,TRUE,FALSE,TRUE
REST001599,Restaurant_1599,Hyderabad,Hyderabad_Locality_15,Cloud Kitchen,Desserts; Bakery,02-01-2026,133,4.1,07:00,22:00,215,Swiggy Better,Takeaway; Smoking Area; Private Room; Bar; WiFi; Family Friendly,6,FALSE,TRUE,FALSE
REST001600,Restaurant_1600,Hyderabad,Hyderabad_Locality_16,Casual Dining,Desserts,19-02-2020,2277,13.3,08:00,23:00,3102,Zomato Better,Outdoor Seating; AC; Private Room; Live Music; Family Friendly; Dine-in; Vegan Options,7,FALSE,TRUE,TRUE
REST001601,Restaurant_1601,Hyderabad,Hyderabad_Locality_12,Fine Dine,Italian,21-07-2025,298,7.4,07:00,23:00,3043,Zomato Better,WiFi; AC; Rooftop; Bar; Outdoor Seating,5,TRUE,FALSE,FALSE
REST001602,Restaurant_1602,Hyderabad,Hyderabad_Locality_18,Casual Dining,Desserts; South Indian,03-12-2019,2355,7.1,10:00,22:00,3159,Swiggy Better,Dine-in; Dessert Bar; Live Music; Smoking Area; Private Room,5,TRUE,FALSE,TRUE
REST001603,Restaurant_1603,Hyderabad,Hyderabad_Locality_16,Cafe,Chinese,01-06-2022,1444,6.5,08:00,23:00,2408,Zomato Better,Rooftop; Bar; Smoking Area; Alcohol; Takeaway; Private Room,6,TRUE,FALSE,TRUE
REST001604,Restaurant_1604,Hyderabad,Hyderabad_Locality_17,Cafe,Korean,29-12-2020,1963,8.3,08:00,22:00,169,Zomato Better,Outdoor Seating; Alcohol; Family Friendly,3,FALSE,TRUE,TRUE
REST001605,Restaurant_1605,Hyderabad,Hyderabad_Locality_17,Cloud Kitchen,Biryani,15-01-2019,2677,1.5,12:00,22:00,1416,Zomato Better,Rooftop; Alcohol; Outdoor Seating,3,TRUE,FALSE,TRUE
REST001606,Restaurant_1606,Hyderabad,Hyderabad_Locality_8,QSR (Quick Service),Mexican,03-09-2018,2811,9.1,10:00,22:00,1033,Zomato Better,Private Room; Rooftop; Smoking Area; Outdoor Seating; Live Music; Dine-in; AC; Family Friendly,8,TRUE,TRUE,FALSE
REST001607,Restaurant_1607,Hyderabad,Hyderabad_Locality_3,Cloud Kitchen,Multi-Cuisine,28-11-2020,1994,4.5,08:00,22:00,347,Zomato Better,Private Room; Family Friendly; Alcohol; Dessert Bar,4,FALSE,TRUE,TRUE
REST001608,Restaurant_1608,Hyderabad,Hyderabad_Locality_14,Casual Dining,Street Food,14-08-2021,1735,0.9,08:00,23:00,1733,Zomato Better,WiFi; Dessert Bar; Live Music; AC; Bar; Rooftop; Vegan Options,7,FALSE,FALSE,TRUE
REST001609,Restaurant_1609,Hyderabad,Hyderabad_Locality_11,Food Truck,Desserts,15-02-2023,1185,7.5,12:00,23:00,2002,Swiggy Better,WiFi; Alcohol; Vegan Options; Outdoor Seating; Live Music,5,FALSE,TRUE,TRUE
REST001610,Restaurant_1610,Hyderabad,Hyderabad_Locality_6,QSR (Quick Service),Desserts,07-12-2016,3446,5.6,10:00,23:00,3500,Zomato Better,Dine-in; Live Music; Family Friendly; Bar; AC; Private Room; Outdoor Seating; WiFi,8,TRUE,TRUE,TRUE
REST001611,Restaurant_1611,Hyderabad,Hyderabad_Locality_3,QSR (Quick Service),Bakery,03-06-2024,711,9.6,11:00,22:00,1820,Zomato Better,Bar; Alcohol; Live Music; Vegan Options; Rooftop; Takeaway; Dessert Bar; Outdoor Seating,8,FALSE,TRUE,FALSE
REST001612,Restaurant_1612,Hyderabad,Hyderabad_Locality_12,QSR (Quick Service),Korean,02-06-2020,2173,13.6,10:00,23:00,300,Zomato Better,Bar; Rooftop; Dine-in; Parking; AC; Private Room; Smoking Area; Alcohol,8,FALSE,TRUE,FALSE
REST001613,Restaurant_1613,Hyderabad,Hyderabad_Locality_1,Fine Dine,South Indian,25-11-2023,902,11.8,10:00,23:00,3087,Swiggy Better,Vegan Options; Family Friendly; Bar; Smoking Area; Takeaway; Alcohol,6,TRUE,FALSE,TRUE
REST001614,Restaurant_1614,Hyderabad,Hyderabad_Locality_11,Cafe,Mediterranean; Street Food,11-07-2020,2134,7.1,09:00,23:00,3499,Swiggy Better,WiFi; Vegan Options; Bar; Private Room; AC; Rooftop; Dessert Bar; Alcohol,8,TRUE,TRUE,FALSE
REST001615,Restaurant_1615,Hyderabad,Hyderabad_Locality_10,QSR (Quick Service),Thai,27-12-2022,1235,2.1,07:00,22:00,2649,Zomato Better,Dine-in; Private Room; Outdoor Seating; Rooftop; Dessert Bar; Vegan Options; Live Music,7,TRUE,FALSE,TRUE
REST001616,Restaurant_1616,Hyderabad,Hyderabad_Locality_7,Fine Dine,Biryani,12-04-2021,1859,4.5,12:00,23:00,3511,Zomato Better,Dine-in; AC; Dessert Bar; Live Music,4,FALSE,FALSE,TRUE
REST001617,Restaurant_1617,Hyderabad,Hyderabad_Locality_4,Cloud Kitchen,Chinese; Pan-Asian,09-08-2022,1375,14.5,09:00,22:00,245,Zomato Better,AC; Family Friendly; Live Music; Private Room; Takeaway; Vegan Options; Smoking Area,7,FALSE,FALSE,FALSE
REST001618,Restaurant_1618,Hyderabad,Hyderabad_Locality_20,Food Truck,Italian; North Indian,08-11-2016,3475,4.9,12:00,22:00,1111,Swiggy Better,Dessert Bar; AC; Private Room; Family Friendly,4,FALSE,FALSE,FALSE
REST001619,Restaurant_1619,Hyderabad,Hyderabad_Locality_16,Food Truck,North Indian,24-03-2022,1513,8,11:00,22:00,980,Swiggy Better,Family Friendly; WiFi; Outdoor Seating; Smoking Area; Dine-in,5,FALSE,TRUE,FALSE
REST001620,Restaurant_1620,Hyderabad,Hyderabad_Locality_18,QSR (Quick Service),Mughlai; Multi-Cuisine,07-10-2022,1316,6.5,11:00,23:00,279,Zomato Better,Rooftop; Dine-in; Live Music; Family Friendly; Alcohol; Outdoor Seating,6,TRUE,TRUE,FALSE
REST001621,Restaurant_1621,Hyderabad,Hyderabad_Locality_1,Food Truck,Vietnamese; Italian,24-09-2017,3155,8.6,09:00,23:00,2679,Swiggy Better,Family Friendly; Private Room; Vegan Options; Smoking Area; WiFi; AC,6,TRUE,TRUE,FALSE
REST001622,Restaurant_1622,Hyderabad,Hyderabad_Locality_6,Cloud Kitchen,Chinese,13-06-2019,2528,6.4,10:00,23:00,3024,Swiggy Better,Dessert Bar; Private Room; Vegan Options; Alcohol; AC,5,FALSE,TRUE,FALSE
REST001623,Restaurant_1623,Hyderabad,Hyderabad_Locality_9,Cloud Kitchen,Mediterranean,05-08-2020,2109,8.7,07:00,23:00,1883,Zomato Better,Bar; Outdoor Seating; Alcohol,3,TRUE,FALSE,TRUE
REST001624,Restaurant_1624,Hyderabad,Hyderabad_Locality_19,Food Truck,North Indian; Biryani,27-03-2023,1145,2.9,09:00,22:00,106,Swiggy Better,Takeaway; Rooftop; Parking; Outdoor Seating,4,FALSE,TRUE,TRUE
REST001625,Restaurant_1625,Hyderabad,Hyderabad_Locality_17,QSR (Quick Service),Lebanese,24-01-2026,111,10.5,08:00,23:00,2877,Zomato Better,Private Room; Parking; AC; Vegan Options,4,FALSE,TRUE,TRUE
REST001626,Restaurant_1626,Hyderabad,Hyderabad_Locality_11,Food Truck,Desserts,04-03-2019,2629,7,07:00,23:00,1579,Swiggy Better,Smoking Area; Family Friendly; Live Music; Dessert Bar; Outdoor Seating; AC; Parking; Bar,8,TRUE,FALSE,FALSE
REST001627,Restaurant_1627,Hyderabad,Hyderabad_Locality_3,QSR (Quick Service),Pan-Asian,11-06-2022,1434,2.3,07:00,22:00,2729,Swiggy Better,Takeaway; WiFi; Dessert Bar; Live Music; Parking; Bar; Rooftop,7,FALSE,TRUE,FALSE
